id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
876108662744500400,3 room apt. 12 min from city,60195724,Maja,,Hägersten-Liljeholmens,59.304830587504846,18.000945711802817,Entire home/apt,,5,2,2023-12-26,0.11,1,0,0,
876129493417711470,Cosy apartment 10 min walk to city center,144120792,Jakob,,Skarpnäcks,59.29664,18.08929,Entire home/apt,1200,2,1,2024-05-19,0.13,1,135,1,
876454494419318717,Apartment 15 mins from Stockholm’s center,334250885,Mona,,Älvsjö,59.28146,18.0085,Entire home/apt,680,5,1,2023-06-03,0.05,1,87,0,
877411492408499861,Luxurious and Spacious 2BR Apt in Östermalms-Torg,135323554,Hans Olof,,Östermalms,59.33854861836037,18.08277014237301,Entire home/apt,3309,1,78,2024-12-22,3.97,43,262,45,
877516113022628190,Family villa near the beach,6400537,Andréa,,Bromma,59.31730437488542,17.967100507721774,Entire home/apt,3900,5,2,2024-08-01,0.12,1,115,1,
877968796075970918,Lägenheten i centrala stockholm,200005870,Jaskarn,,Kungsholmens,59.33384,18.03773,Entire home/apt,,1,7,2024-05-19,0.37,1,0,1,
878022932274722596,Fully Furnished Cozy Room - 15 sqm of Comfort,326443861,Khosrow,,Farsta,59.241290128973816,18.095186594423133,Private room,906,2,2,2024-05-21,0.10,1,270,1,
878023346982889807,Trädgårdsvillan,511835009,Elinore,,Älvsjö,59.272580654549074,17.989862938989578,Entire home/apt,,10,6,2024-08-05,0.33,1,0,3,
878348312189968355,Eget rum i Stockholm,143125795,Abdulsater,,Skärholmens,59.277607673680166,17.88331677226459,Private room,292,1,4,2024-09-28,0.34,2,269,4,
879109098083164994,Mysig och stor sommarboende för 1-5 gäster,35986343,Brian,,Hässelby-Vällingby,59.3905473033433,17.8201952435364,Entire home/apt,,7,2,2023-06-21,0.11,1,0,0,
879428982282373293,Central Apartment Old Town,325885492,Old Town,,Södermalms,59.32405,18.06936,Entire home/apt,3828,2,125,2024-12-11,6.20,5,270,68,
879535966460161352,Family house in green Stockholm,512160599,Emma,,Älvsjö,59.2766002,17.9924125,Entire home/apt,2700,4,9,2024-08-08,0.52,1,99,6,
880173614987739810,Metro apartment in the Old Town,496877243,Gabriella,,Södermalms,59.325828775461865,18.074820249959892,Entire home/apt,3500,2,110,2024-12-23,5.46,3,319,59,
880198694424310873,Mysigt hus nära stad och natur.,69670349,Cees,,Hässelby-Vällingby,59.3755018,17.8207308,Entire home/apt,1500,5,3,2024-05-19,0.16,1,173,1,
880370173635669902,Sthlm city- Prime location,445209221,Fredrik,,Norrmalms,59.33753470000001,18.0674395,Entire home/apt,2995,1,2,2024-05-21,0.26,1,358,2,
880826700309319859,"Villa Haeger, stort hus centralt med pool",89876828,Nikolina,,Enskede-Årsta-Vantörs,59.2829844,18.0771716,Entire home/apt,5000,4,3,2024-08-03,0.41,1,365,3,
880985235010395814,3:a i Hammarbyhöjden m balkong,5574566,Isabell,,Skarpnäcks,59.2939997,18.1019797,Entire home/apt,1013,14,1,2024-08-12,0.21,1,111,1,
880997708088744578,Studio apartment on top floor,511836676,Hannah,,Södermalms,59.3171243,18.0298918,Entire home/apt,1514,1,13,2024-10-20,0.65,1,88,2,
881030900666150759,Stadsnära i lugn villaidyll 15 min Stockholm City,52945901,Lena,,Spånga-Tensta,59.37666151681792,17.88614037510137,Entire home/apt,2100,3,8,2024-06-09,0.44,1,174,5,
881512153309237585,En superfin och mysig tvåan.,4011664,Julia,,Spånga-Tensta,59.37174,17.93453,Entire home/apt,1300,2,5,2024-05-19,0.25,1,273,1,
881576823504019337,Your own cottage close to the city!,25529381,Ingrid,,Älvsjö,59.273524389808365,18.00040520507424,Entire home/apt,1080,1,65,2024-12-15,3.29,2,261,40,
881588988349331403,Little blue villa,7319623,Johan,,Älvsjö,59.2849344,17.9773396,Entire home/apt,,5,5,2024-11-03,0.28,1,0,3,
881697403538194439,Large top-floor apartment in Central Stockholm,276523335,Agnes,,Norrmalms,59.3439517,18.057352,Entire home/apt,3179,3,82,2024-12-27,4.08,4,323,50,
881782685967355199,One double room on Kungsholmen,134901480,Ida,,Kungsholmens,59.33628,18.01347,Private room,,1,91,2024-10-19,4.53,1,0,41,
882317030063710564,Lägenhet Kungsholmen 2:a,345962702,Anna,,Kungsholmens,59.33516,18.03524,Entire home/apt,920,30,7,2024-08-30,0.43,1,106,5,
882380739641466926,rum nära bad och natur,17398947,Yannick,,Hägersten-Liljeholmens,59.30633,17.98766,Private room,302,14,1,2023-08-19,0.06,1,211,0,
882434176866615403,Beautiful 1 bedroom in Bromma,271346174,StayPlus,,Bromma,59.3329787,17.9466568,Entire home/apt,756,3,28,2024-07-02,1.59,69,130,13,
882471691266628140,Walk anywhere - newly renovated,512755107,Carl,,Kungsholmens,59.33020523743842,18.03773384232788,Entire home/apt,,2,8,2024-09-14,0.96,1,0,8,
882486724277140939,Traveller's Apt in Trendy Södermalm,16683151,Olof,,Södermalms,59.31309109999999,18.077079,Entire home/apt,1207,1,83,2024-12-12,4.14,37,279,48,
882597241722809020,Townhouse Stockholm Bagarmossen,59770453,Daniel,,Skarpnäcks,59.27574,18.14525,Entire home/apt,,4,3,2024-07-28,0.17,1,0,1,
882626135346833994,Apartment with patio in Sofo,318083707,Paulina,,Södermalms,59.31263588367321,18.083787069307835,Entire home/apt,4000,5,4,2024-08-10,0.22,1,362,2,
883131168466351837,Small row house with 4 bedrooms,179398503,Ida,,Farsta,59.239711301893266,18.102428315187666,Entire home/apt,938,28,0,,,1,358,0,
883302569422487892,70 sqm 19th century apartment in Södermalm,26199128,Anna-Klara,,Södermalms,59.31865,18.05939,Entire home/apt,2900,3,4,2023-11-02,0.20,1,350,0,
883362046967063483,Rooms in apartment in Hornstull,5810255,Justine,,Södermalms,59.31825,18.0309895,Private room,825,3,18,2024-08-30,0.96,1,197,11,
883749397797104289,One-Bedroom Apartment,368998845,Hazen,,Bromma,59.33351434028304,17.977717011527208,Entire home/apt,1379,1,5,2024-12-15,0.15,9,365,3,
883750949980945781,Single Studio,368998845,Hazen,,Bromma,59.33371,17.97978,Private room,959,1,4,2024-09-17,0.14,9,365,3,
883751846667831252,Queen Studio,368998845,Hazen,,Bromma,59.3332,17.97932,Entire home/apt,1134,1,2,2024-12-09,2,9,365,2,
883752530281906129,Mysig stor villa nära Stockholm city,326465017,Anna,,Enskede-Årsta-Vantörs,59.26924559999999,18.0228001,Entire home/apt,1600,3,16,2024-09-23,0.87,1,84,5,
883762488640262044,One-Bedroom Apartment with Balcony,370101820,Hazen,,Norrmalms,59.33721506841446,18.065213820313286,Private room,1946,1,8,2024-12-15,0.40,3,315,7,
883764797059354525,Single Studio,370101820,Hazen,,Norrmalms,59.33718981354321,18.06552214262248,Private room,1393,1,12,2024-10-05,0.24,3,365,2,
883765615973418921,Double Studio,370101820,Hazen,,Norrmalms,59.33878131997194,18.065612249788266,Private room,,1,4,2024-07-31,0.16,3,349,3,
883782350322122321,Double Studio,343919205,Hazen,,Rinkeby-Tensta,59.40792936189449,17.950686550756522,Entire home/apt,1372,1,3,2024-10-04,0.06,6,365,1,
883783978137091516,Single Studio,343919205,Hazen,,Rinkeby-Tensta,59.40912721665506,17.952570721756125,Entire home/apt,1064,1,3,2022-09-24,0.06,6,365,0,
884065363773704608,Apartment near Odenplan,156023497,William,,Norrmalms,59.34562813282062,18.05744130413661,Entire home/apt,,21,1,2023-05-11,0.05,2,0,0,
884080852937532456,"4:a i Liljeholmskajen, Stockholm",76147572,Linette,,Hägersten-Liljeholmens,59.3050025,18.0308644,Entire home/apt,,2,4,2023-07-30,0.22,1,0,0,
884127670463741412,The Architect’s apartment,10692460,Henrik,,Södermalms,59.32382832108653,18.0713069490738,Entire home/apt,2014,2,83,2024-12-29,4.43,3,0,44,
884527879760439440,Room for two in Stockholm city,6894690,Liisa,,Norrmalms,59.34974559999999,18.0569081,Private room,700,3,19,2024-12-02,0.97,1,92,10,
884560968457105819,4 Rum med mysig uteplats,7232665,Georg,,Enskede-Årsta-Vantörs,59.2862108,18.0989295,Entire home/apt,,2,8,2024-11-10,0.41,1,0,3,
884656025419040907,Mysig ateljélägenhet i Bagarmossen,504516806,Ann-Charlotte,,Skarpnäcks,59.2796694,18.1232643,Entire home/apt,,4,5,2024-07-22,0.26,1,0,1,
884686509384309032,Mysigt radhus i Farsta Strand,45814270,Linus,,Farsta,59.23378669320303,18.09320946931152,Entire home/apt,,3,1,2023-07-17,0.06,1,0,0,
884749658999663271,Charmig lägenhet på Östermalm,76418282,Mikaela,,Östermalms,59.33735,18.08836,Entire home/apt,,6,7,2024-07-23,0.39,1,0,1,
885214518143519886,Cosy and trendy apartment,33414364,Fanny,,Södermalms,59.31721231666938,18.032435634536427,Entire home/apt,,4,1,2023-07-06,0.06,1,0,0,
885395758462529494,Mysigt parhus i Bromma.,344765810,Jill,,Bromma,59.3524456,17.9087821,Entire home/apt,,5,3,2024-08-11,0.17,1,0,2,
885573687225108873,Charmig tvåplanslägenhet med två terasser.,72903344,Elsa,,Södermalms,59.31920882333311,18.050045708437278,Entire home/apt,4000,7,8,2024-10-18,0.43,1,179,2,
885942006887647534,lägenhet,130179762,Alia,,Skärholmens,59.28580382283,17.924700020420644,Entire home/apt,,6,6,2024-09-03,0.31,1,0,3,
886013171252750584,Attic apartment at best location,508185072,Christopher,,Östermalms,59.33456,18.08576,Entire home/apt,1700,25,1,2023-10-01,0.07,1,263,0,
886153220551596550,20-tals villa med pool,416322853,Frida,,Enskede-Årsta-Vantörs,59.2777582,18.051997,Entire home/apt,3998,5,3,2024-08-06,0.17,1,365,1,
886249048700930187,Avicii Arena balcony apartment,7132325,Per,,Enskede-Årsta-Vantörs,59.287610649408144,18.093028857672117,Private room,650,3,17,2024-10-16,0.87,1,88,7,
886659841497211553,Bright studio by Mariatorget,15268528,Elin,,Södermalms,59.315966606584716,18.05264998675123,Entire home/apt,,6,0,,,1,0,0,
886725822571941062,Lägenhet på Kungsholmen nära naturen,206675223,Ulrika & Fredrik,,Kungsholmens,59.33787,18.02349,Entire home/apt,,3,17,2024-08-26,0.92,1,5,7,
886732370205419433,Cozy Studio at Telefonplan,271346174,StayPlus,,Hägersten-Liljeholmens,59.2989731,17.9970139,Entire home/apt,566,3,35,2024-12-13,2.01,69,235,21,
886761269708376283,Comfy studio at Telefonplan,271346174,StayPlus,,Hägersten-Liljeholmens,59.2989731,17.9970139,Entire home/apt,406,3,30,2024-12-25,1.70,69,189,20,
886765301224752864,Mysig 3a mitt på Södermalm,21780873,Lina,,Södermalms,59.314963175591984,18.06482020765543,Entire home/apt,2200,5,11,2024-08-12,0.61,1,13,7,
886970789426146770,Lovely Villa - only 15 min to Stockholm City,266897378,Lisa,,Bromma,59.32153521247849,17.964209406993984,Entire home/apt,3500,4,19,2024-08-19,1.04,1,44,9,
887342731238374065,Apartment 15minutes FROM CITY,67347624,Juli,,Bromma,59.33268,17.94725,Private room,700,8,2,2023-08-15,0.11,1,179,0,
887348056746275944,Queen Studio,368999421,Hazen,,Bromma,59.346448870254626,17.969482248908275,Private room,,1,2,2024-08-12,0.07,6,365,1,
887350669744366600,Large Loft Studio,368999421,Hazen,,Bromma,59.34622345610459,17.97095463608767,Private room,,1,0,,,6,365,0,
887359663874973754,Loft Studio,368999421,Hazen,,Bromma,59.346439051695576,17.970886612245344,Private room,111984,1,4,2023-05-13,0.16,6,365,0,
887361182395225175,Single Studio,368999421,Hazen,,Bromma,59.34517029299345,17.96909657580983,Private room,111984,1,0,,,6,365,0,
887362758000760044,Large Queen Studio,368999421,Hazen,,Bromma,59.346584051913126,17.970538801089695,Private room,111984,1,3,2024-11-10,0.12,6,357,1,
887389465671920034,Large apartment with balcony,271346174,StayPlus,,Bromma,59.33305259999999,17.9465513,Entire home/apt,891,3,32,2024-07-01,1.88,69,131,13,
887540690795433329,Modern apartment in vasastan,501170996,Moa,,Norrmalms,59.34509369999999,18.0346938,Entire home/apt,1789,6,59,2024-12-27,3.03,3,361,37,
887579878570679331,Odenplan hemtrevligt.,87883074,Björn,,Norrmalms,59.34255,18.04513,Private room,750,2,37,2024-09-22,1.93,1,363,22,
887628066852889920,Crib in a quiet green neighborhood,7397848,Oscar,,Skarpnäcks,59.296605229084484,18.092263737721332,Entire home/apt,1300,40,10,2024-08-10,0.51,1,88,3,
887654782450869056,B&B close to Stockholm city,109484367,Helene,,Spånga-Tensta,59.382223573622475,17.875863061502535,Private room,,1,1,2024-05-20,0.13,2,365,1,
888089978178704101,Toppmodern lägenhet på Gärdet,17586057,Kristiina,,Östermalms,59.33943694346613,18.11306059181384,Entire home/apt,,5,3,2023-08-09,0.16,1,0,0,
888142589955176384,Peaceful architect garden house/central Stockholm,456742951,Jessica,,Hägersten-Liljeholmens,59.29461620000001,17.9471113,Entire home/apt,,5,5,2024-08-10,0.26,1,0,3,
888182960282566054,Cozy room close to public transport in Södermalm,41450840,Praveen,,Södermalms,59.313599921368414,18.05896350138274,Private room,,2,66,2024-07-10,4.65,1,0,54,
888797816048802300,Appartment in front of a park!,42090776,Alexander,,Södermalms,59.31309339999999,18.0891517,Entire home/apt,2008,5,3,2024-07-11,0.17,1,137,1,
889151658296723307,Plaza Pero mitt i Gamla stan med högt läge,240997761,Roxanna,,Södermalms,59.32154,18.07219,Entire home/apt,3750,2,14,2024-12-01,0.87,1,50,10,
889254095498414404,Kungsholmen,8235380,Josefin,,Kungsholmens,59.333375885541564,18.04559904594182,Entire home/apt,2500,10,1,2024-08-30,0.24,1,115,1,
889269789275368371,Room for rent in great location,28630712,Patrik,,Hägersten-Liljeholmens,59.312986,18.0253275,Private room,547,1,7,2024-07-29,0.36,1,351,2,
889577972427278325,Spacious 4 bedroom calm central,437467314,Jan,,Östermalms,59.346185996143824,18.109508467531505,Entire home/apt,4300,3,10,2024-11-18,0.60,1,269,8,
889958825676743876,Close to central Stockholm.,29702520,Pontus,,Enskede-Årsta-Vantörs,59.25435,18.0255,Private room,208,1,0,,,1,357,0,
890402447708130953,Funkispärla i naturskön miljö,93317156,Gösta,,Bromma,59.34015190659367,17.905707752465013,Entire home/apt,2996,5,1,2024-05-22,0.13,1,365,1,
890550376964753216,Spend the summer in our city apartment,29510510,Daniel,,Norrmalms,59.340275313482415,18.051986431334782,Entire home/apt,1279,60,0,,,1,288,0,
890595790512941515,Guldläge med fantastisk utsikt,3501702,Karin,,Hägersten-Liljeholmens,59.306077440972444,18.035987801849842,Entire home/apt,1750,7,9,2024-08-17,0.52,1,129,6,
890975564049716136,Cozy Kungsholmen Retreat,130288084,Nicholas,,Kungsholmens,59.338732102754435,18.008203385729345,Entire home/apt,1500,20,3,2024-07-29,0.17,1,284,1,
890986553011380356,Lovely apartment close to everything,185711287,Elise,,Kungsholmens,59.33046,18.02976,Entire home/apt,,2,5,2023-08-07,0.27,2,0,0,
891099345126603033,Villa in charming Bromma,185531997,Craig,,Bromma,59.3319,17.91686,Entire home/apt,2500,5,6,2024-08-11,0.34,1,15,3,
891232165483550837,Lägenhet i Gröndal,9739651,Philip,,Hägersten-Liljeholmens,59.3165829,17.9974035,Entire home/apt,,3,1,2023-08-05,0.06,1,0,0,
891345795067836409,"Family friendly close to city, with a lovely cat",109362413,Michelle,,Enskede-Årsta-Vantörs,59.30024110062007,18.051805889599525,Entire home/apt,1700,5,2,2024-09-23,0.12,1,5,1,
891354900588286841,Vacker 2a vid Nytorget,304043020,Hanna,,Södermalms,59.3127858,18.0810778,Entire home/apt,,5,6,2023-08-17,0.33,1,0,0,
891606588613334803,Villa med pool,278388915,Martin,,Bromma,59.32713764301466,17.969422169161238,Entire home/apt,4950,4,3,2024-08-11,0.17,1,354,2,
891950002951409554,Place to stay in Stockholm for summer?,514856121,Isabelle,,Kungsholmens,59.32458,18.0047,Entire home/apt,,7,2,2024-07-26,0.11,1,0,1,
891980714268075761,Spacious attic apartment,39217892,Edvard,,Norrmalms,59.342748516984045,18.06076042150104,Entire home/apt,2500,7,6,2024-10-21,0.37,1,35,2,
892061240997267005,Perfect location! Charming & fully equipped.,52030134,Edon,,Norrmalms,59.3444540835284,18.0514482365942,Entire home/apt,2172,3,0,,,1,156,0,
892064856887766735,Pequeña Isla-Central y acogedor,79450036,Mauricio,,Kungsholmens,59.32494714062625,18.00698809325695,Entire home/apt,,4,18,2024-08-30,0.98,1,0,4,
892598152738012494,Stor villa med pool och jacuzzi nära till city,505981668,Erika,,Enskede-Årsta-Vantörs,59.26883549363212,18.03081761534424,Entire home/apt,,2,10,2024-08-01,0.56,1,0,3,
892815716185873716,Family friendly stylish apartment in SOFO,11127512,Erik,,Södermalms,59.31339359999999,18.0919636,Entire home/apt,7329,3,15,2024-10-07,0.86,1,238,10,
893069379409042366,Ljus lägenhet med balkong,42707205,Ulrika,,Farsta,59.27251303797649,18.071310503037964,Entire home/apt,1100,3,1,2023-07-14,0.06,1,87,0,
893145835961022277,Quiet apartment with terrace in vibrant SoFo!,27602944,Anna,,Södermalms,59.31199309999999,18.0797121,Entire home/apt,,3,4,2024-07-27,0.21,1,0,2,
893179485772866019,The Petite Oasis,9424815,Ludwig,,Södermalms,59.30959779917962,18.08815412727008,Entire home/apt,838,4,0,,,1,331,0,
893496921871211196,Barnvänligt hus och närhet till Stockholmsmässan,515231715,Maria,,Älvsjö,59.28448710000001,18.0319266,Entire home/apt,,3,1,2023-07-29,0.06,1,0,0,
893505963679264845,"Enkelrum i Rågsved, Stockholm",515232678,Buba,,Enskede-Årsta-Vantörs,59.2554607679311,18.025424256920815,Private room,250,1,53,2024-12-18,2.78,1,365,36,
893860232825093833,Creative Place (gärna gäster med barn),85086224,Josefin,,Östermalms,59.34749,18.10524,Private room,800,1,67,2024-11-25,3.47,1,90,19,
894045096706096831,A room in a Catsel,45589939,Enrique,,Kungsholmens,59.3369416,18.0255415,Private room,1021,1,23,2024-10-01,1.18,2,14,5,
894190394851149059,Lägenhet centralt Stockholm,398778056,Andreas,,Kungsholmens,59.33187,18.04498,Entire home/apt,,1,1,2023-07-30,0.06,1,0,0,
894238427201758426,Familjevänlig i Älvsjö,276511432,Sabina,,Älvsjö,59.2626,17.98371,Entire home/apt,,5,5,2024-08-10,0.28,1,0,3,
894261063051234591,"Radhus, nära t-bana. Barnvänligt. Parkering.",89798634,Helena,,Skarpnäcks,59.268332325591224,18.140611310711108,Entire home/apt,1200,2,11,2024-08-08,0.60,2,70,4,
894612407529996869,Solig lägenhet med balkong,20165406,Frida,,Kungsholmens,59.32447811354533,18.004374364433904,Entire home/apt,,2,4,2024-05-19,0.21,1,0,1,
894638127427976899,Modern Apartment Stockholm/Kungsholmen,9931461,Ingela,,Kungsholmens,59.322913995372815,17.990233357672135,Entire home/apt,,3,5,2023-08-31,0.26,1,87,0,
894670580023867676,Östermalmslägenhet,515481870,Gunnar,,Östermalms,59.34024,18.09065,Entire home/apt,,14,7,2023-12-03,0.37,1,0,0,
894690978017198418,Nice townhouse apartment,515485998,Fanny,,Bromma,59.360328670418724,17.905561808168233,Entire home/apt,,5,0,,,1,0,0,
894928390819515357,Stadsnära hus med trädgård.,294279203,Ida,,Farsta,59.27117,18.08513,Entire home/apt,,3,4,2023-07-24,0.22,1,0,0,
895550047844703901,Loft appartement in Stockholm (Hökarängen),171641244,Mina,,Farsta,59.25724469999999,18.0870425,Entire home/apt,,1,3,2023-07-18,0.16,1,0,0,
895622863310522351,Varm och vacker plats i kransen,494442693,Linn,,Hägersten-Liljeholmens,59.303586662264,18.014632073569206,Entire home/apt,,2,28,2024-08-28,1.48,1,0,15,
896122928407055041,Lägenhet i toppskick med balkong,97945581,Ellen,,Norrmalms,59.34057583884296,18.058553612852595,Entire home/apt,,2,0,,,1,0,0,
896141454452953673,Eget hus på Södermalm!,65235856,Magnus,,Södermalms,59.31969786390828,18.072382154108652,Entire home/apt,5271,3,21,2024-09-29,1.18,1,166,11,
896210932735051762,"Modern house, Stockholm, 21 June- 16 July",51243831,Fredrik,,Farsta,59.258423860595144,18.126831916853163,Entire home/apt,1800,5,0,,,1,19,0,
896264972979567071,In the heart of Vasastan,515809538,Tommy,,Norrmalms,59.3410509,18.0464411,Entire home/apt,1200,3,4,2024-08-29,0.25,1,178,3,
896271400164083738,Cozy house near the city center,250796814,Sebastian,,Enskede-Årsta-Vantörs,59.27859220000001,18.0617636,Entire home/apt,,2,10,2024-09-08,0.66,1,1,6,
896399154307756518,Studio apt near central Sthlm,254148629,Anna-Mia,,Hägersten-Liljeholmens,59.30557,17.9605,Entire home/apt,684,10,3,2024-11-29,0.18,1,85,1,
